Category,Project Name,Project Link,Creator
Art,GSA Masters of Letters Fine Art Practice Degree Show 2015,https://www.kickstarter.com/projects/434175109/gsa-masters-of-letters-fine-art-practice-degree-sh,GSA Masters of Letters 2015
Performance Art,Ligeti Lines Collaboration: Music-Art-Dance,https://www.kickstarter.com/projects/ligetilines/ligeti-lines-collaboration-music-art-dance,Gage Ehmann
Performance Art,Literary Kitchen Festival 2015,https://www.kickstarter.com/projects/761303669/literary-kitchen-festival-2015,Literary Kitchen
Illustration,Roper Wear,https://www.kickstarter.com/projects/roper/we-have-our-ways,Jemma Roper
Illustration,Sleepy Panda Vinyl Sticker,https://www.kickstarter.com/projects/pandakid/sleepy-panda-vinyl-sticker,Panda
Art,The London Art Collective Launch,https://www.kickstarter.com/projects/thelac/the-london-art-collective-launch,Hayley Powell
Conceptual Art,Limited Edition Geometric Art Silk Screen Prints,https://www.kickstarter.com/projects/393212250/limited-edition-geometric-art-silk-screen-prints,Grace B
Painting,Help me make a catalogue,https://www.kickstarter.com/projects/754222512/help-me-make-a-catalogue,Oliver Bedeman
Textiles,Cardiff Metropolitan Textiles Degree Show 2015,https://www.kickstarter.com/projects/573488581/cardiff-metropolitan-textiles-degree-show-2015,CSAD Textiles 2015
Art,GSA Masters of Letters Fine Art Practice Degree Show 2015,https://www.kickstarter.com/projects/434175109/gsa-masters-of-letters-fine-art-practice-degree-sh,GSA Masters of Letters 2015
Performance Art,Ligeti Lines Collaboration: Music-Art-Dance,https://www.kickstarter.com/projects/ligetilines/ligeti-lines-collaboration-music-art-dance,Gage Ehmann
Performance Art,Literary Kitchen Festival 2015,https://www.kickstarter.com/projects/761303669/literary-kitchen-festival-2015,Literary Kitchen
Illustration,Roper Wear,https://www.kickstarter.com/projects/roper/we-have-our-ways,Jemma Roper
Illustration,Sleepy Panda Vinyl Sticker,https://www.kickstarter.com/projects/pandakid/sleepy-panda-vinyl-sticker,Panda
Art,The London Art Collective Launch,https://www.kickstarter.com/projects/thelac/the-london-art-collective-launch,Hayley Powell
Conceptual Art,Limited Edition Geometric Art Silk Screen Prints,https://www.kickstarter.com/projects/393212250/limited-edition-geometric-art-silk-screen-prints,Grace B
Painting,Arts Things for Megmac,https://www.kickstarter.com/projects/147945203/arts-things-for-megmac,meghan mcavoy
Performance Art,Circus of the Damned,https://www.kickstarter.com/projects/1197009207/circus-of-the-damned,Circus of the Damned
Art,Forest of Imagination 2015,https://www.kickstarter.com/projects/1121676540/forest-of-imagination-2015,Penny Hay
Illustration,Illustration DJCAD Degree Show 2015,https://www.kickstarter.com/projects/1809101448/illustration-djcad-degree-show-2015,DJCAD Illustration 2015
Painting,Agata Szymanek: Hypnagogia - art exhibition in Bristol,https://www.kickstarter.com/projects/1162344552/hypnagogia-young-polish-artists-exhibition-in-bris,Magdalena
Art,SURGE - / east wing biennial 13,https://www.kickstarter.com/projects/867502949/surge-east-wing-biennial-13,East Wing Biennial Committee
Performance Art,re:place,https://www.kickstarter.com/projects/188243047/re-place,Heather Marshall
Illustration,Ditto as Wooloo,https://www.kickstarter.com/projects/625053873/ditto-as-wooloo,Jessica Hall
Conceptual Art,The Arcades Project Cardiff,https://www.kickstarter.com/projects/thearcadesprojectcdf/the-arcades-project-cardiff,Rory Duckhouse
Performance Art,HUNCHtheatre - A Hero Of Our Time,https://www.kickstarter.com/projects/hunchtheatre-holy/hunchtheatre-a-hero-of-our-time,Vladimir Shcherban and Oliver Bennett
Illustration,Pangolin Enamel Pin,https://www.kickstarter.com/projects/608607880/pangolin-enamel-pin,Sarah 'shiro' Parr
Painting,MAGIC METALS AND MEGALITHS start your art collection today!,https://www.kickstarter.com/projects/burntsiennaberlin/magic-metals-and-megaliths,Louise Thomas
Illustration,Tales of the Tylwyth Teg,https://www.kickstarter.com/projects/2109396572/tales-of-the-tylwyth-teg,Jonn Kenvyn
Public Art,The Gallery : a community arts space by Future Artists,https://www.kickstarter.com/projects/futureartists/the-gallery-a-community-arts-space-by-future-artis,Future Artists Live Creative Co-op
Art,Spacex Artist Residencies 2015 - 16,https://www.kickstarter.com/projects/spacex/spacex-artist-residencies-2015-16,Spacex
Illustration,Barcelona Sketchbook,https://www.kickstarter.com/projects/zoeswann/barcelona-sketchbook,Zoe Swann
Mixed Media,"Art Exhibition- ""Humans, Being.""",https://www.kickstarter.com/projects/69952679/art-exhibition-humans-being,Emily-Jane Johnson & Sam Johnson
Illustration,The Pet Print Project,https://www.kickstarter.com/projects/618845543/the-pet-print-project,J David Bennett (deleted)
Illustration,Help Fund my Study Abroad in Japan!,https://www.kickstarter.com/projects/545453395/help-fund-my-study-abroad-in-japan,Aoife Casson
Art,Help iouae deliver a curatorial exhibition,https://www.kickstarter.com/projects/832705014/help-iouae-deliver-a-curatorial-exhibition,Stacey Davidson
Illustration,Unconscious Adventures: Daily Dream Drawings,https://www.kickstarter.com/projects/1793385580/unconscious-adventures-daily-dream-drawings,Fran Heath
Illustration,UWE Illustration Degree Show,https://www.kickstarter.com/projects/1200569701/uwe-illustration-degree-show,Liam
Illustration,"Tarot Cards , Major Arcana :  ' The Star '",https://www.kickstarter.com/projects/1993445682/tarot-cards-major-arcana-the-star,John Ewen
Digital Art,CartoonFace The Project,https://www.kickstarter.com/projects/277316851/cartoonface-the-project,Ben Middleton (deleted)
Illustration,Cat Cards,https://www.kickstarter.com/projects/1337916852/cat-cards,Slightly More Interesting
Performance Art,BURN UP - Debut Single RELEASE,https://www.kickstarter.com/projects/1530442750/burn-up-debut-single-release,Tim Newman
Sculpture,Copperfox Model Horses,https://www.kickstarter.com/projects/4351847/copperfox-model-horses,Utterly Horses
Art,Pre-order loud white men & none of your business t-shirts,https://www.kickstarter.com/projects/544654984/pre-order-loud-white-men-and-none-of-your-business,Rudy Loewe
Illustration,Inktober Printed- Art Prints & Book,https://www.kickstarter.com/projects/carnivcreations/inktober-printed-art-prints-and-book,Rue Hagger
Video Art,Lost in Transit - Short Film,https://www.kickstarter.com/projects/998737843/lost-in-transit-short-film,Josh Lynas
Public Art,MotherWorks Photography Exhibition,https://www.kickstarter.com/projects/motherworks/motherworks,Mothers of Invention
Illustration,Hard Enamel Sloth Adventure Pin by The Art Cave Creations,https://www.kickstarter.com/projects/724232796/hard-enamel-sloth-adventure-pin-by-the-art-cave-cr,Bronte
Illustration,Cockapoo Cards,https://www.kickstarter.com/projects/cockapoocards/cockapoo-cards,Anya Beaumont & Molly Windsor
Digital Art,"FORMAT - Photography Degree Exhibition, Uos 2019.",https://www.kickstarter.com/projects/uosphotostudents/format-photography-degree-exhibition-uos-2019,UoS Photography Students
Performance Art,'2 Complicated' and 'Go Go Power Rangeurs'!,https://www.kickstarter.com/projects/1959556257/2-complicated-and-go-go-power-rangeurs,Punchline Theatre
Public Art,Cardiff in a Creative Light,https://www.kickstarter.com/projects/1208569104/cardiff-in-a-creative-light,Neil Pesticcio
Sculpture,"Kelly R. Ludeking, Cast Iron Symposium in Scotland",https://www.kickstarter.com/projects/kellyludeking/kelly-r-ludeking-cast-iron-symposium-in-scotland,Kelly Ludeking
Conceptual Art,The Most Silent Place on Earth,https://www.kickstarter.com/projects/1788893161/the-most-silent-place-on-earth,Sarah Boulton
Painting,If Sinatra was Dirty Harry and Elvis was The Godfather.,https://www.kickstarter.com/projects/1676829658/if-sinatra-was-dirty-harry-and-elvis-was-the-godfa,Simon Pritchard
Painting,Clarck presents SANGOMAS,https://www.kickstarter.com/projects/749838568/clarck-presents-sangomas,Lory Louves
Mixed Media,Iona Imagery,https://www.kickstarter.com/projects/2063411447/iona-imagery,Michele Waalkes
Painting,Art with My Heart: 12 portraits + painting secrets revealed!,https://www.kickstarter.com/projects/320395826/art-with-my-heart-12-oil-painted-portraits-of-fell,Peggy Seymour
Art,'Garden of Eden' an exhibition by Holly Sharpe and Marcella,https://www.kickstarter.com/projects/617123829/garden-of-eden-an-exhibition-by-holly-sharpe-and-m,Marcella Wylie
Art,"Art Exhibition ""The beauty and purity of nudity""",https://www.kickstarter.com/projects/672531141/art-exhibition-the-beauty-and-purity-of-nudity,Francisco Jimenez Dominguez
Art,Curio•sea•ty,https://www.kickstarter.com/projects/1552753362/curioseaty,Hondartza Fraga
Painting,Edinburgh Art,https://www.kickstarter.com/projects/salgallery/edinburgh-art,Sally Fisher
Mixed Media,NSF CRXSS PLATFXRM,https://www.kickstarter.com/projects/1922084717/crxss-platfxrm,CRXSS PLATFXRM
Illustration,"""Nuestro Bosque"" /""Our Forest"" by Clara Saetiz",https://www.kickstarter.com/projects/655938306/nuestro-bosque-our-forest-by-clara-saetiz,Clara Saetiz
Art,Set of four Simpsons inspired Christmas pin badges,https://www.kickstarter.com/projects/1398682511/set-of-four-simpsons-inspired-christmas-pin-badges,Tom
Art,Itchy & Scratchy Skeleton Pins!,https://www.kickstarter.com/projects/willblood/itchy-and-scratchy-skeleton-pins-0,Will Blood
Painting,Painting 100 Skies,https://www.kickstarter.com/projects/salgallery/painting-100-skies,Sally Fisher
Mixed Media,One Million Lovely Letters + Dramatic Need Exhibition!,https://www.kickstarter.com/projects/274419960/one-million-lovely-letters-dramatic-need-exhibitio,Jodi Ann Bickley
Mixed Media,Trans:plant art exhibition,https://www.kickstarter.com/projects/843082599/trans-plant-art-exhibition,Yani B
Performance Art,It's Miss Hope Springs,https://www.kickstarter.com/projects/itsmisshopesprings/its-miss-hope-springs-0,Ty Jeffries
Illustration,The Illustrated Weird & Wonderful Lore of the North,https://www.kickstarter.com/projects/drawwithlizzie/the-illustrated-weird-and-wonderful-lore-of-the-no,DrawWithLizzie
Digital Art,Paw Prints Personalised Hand-Drawn Digital Pet Portraits,https://www.kickstarter.com/projects/571393978/paw-prints-personalised-hand-drawn-digital-pet-por,Paw Prints Designs
Art,"LIMULUS - Film, Book & Score for MFA Thesis Exhibition",https://www.kickstarter.com/projects/karenckramer/limulus-film-book-and-score-for-mfa-thesis-exhibit,Karen  Kramer
Art,Carved Light,https://www.kickstarter.com/projects/810121368/carved-light,Bryan Angus
Art,Beyond this place of wrath and tears,https://www.kickstarter.com/projects/beyondthisplacekick/beyond-this-place-of-wrath-and-tears-0,Ryan Anderson
Textiles,The Selvedge World Fair,https://www.kickstarter.com/projects/selvedge-world-fair/the-selvedge-world-fair,Polly Leonard
Digital Art,Scanography - Your favourite movie as a poster portrait,https://www.kickstarter.com/projects/readmyart/scanography-your-fav-movie-as-a-scanned-line-portr,Custom Generative Art
Mixed Media,Steampunk Renaissance,https://www.kickstarter.com/projects/243605780/steampunk-renaissance,Robin Helton
Art,The Wondrous River.,https://www.kickstarter.com/projects/920867723/the-wondrous-river,Samantha Nicholson (Also known as Maud!)
Public Art,Lȗz - A Secret Garden Party / Burning Man 2013 Installation,https://www.kickstarter.com/projects/1044480902/luz-a-secret-garden-party-2013-art-installation,Les Méchants
Public Art,New Urban Voices,https://www.kickstarter.com/projects/1399773396/new-urban-voices,Owen Cook
Painting,Bleeding Artwork for Exhibition,https://www.kickstarter.com/projects/416340191/bleeding-artwork-for-exhibition,Joni Belaruski
Art,Shades of Colour,https://www.kickstarter.com/projects/1127403345/shades-of-colour,KnitterKnitKnitKnit
Art,The Future Of BrainWhisk,https://www.kickstarter.com/projects/1392345756/the-future-of-brainwhisk,Nathan Butcher
Mixed Media,_Matters Degree Show 2014,https://www.kickstarter.com/projects/2131257897/matters-degree-show-2014,Leeds Fine Art Final Year Students
Art,"A Little Free Library for Leytonstone, London E11",https://www.kickstarter.com/projects/1332488210/a-little-free-library-for-leytonstone-london-e11,Little Free Library Project
Digital Art,Cats of Science,https://www.kickstarter.com/projects/bryngjones/cats-of-science,Bryn G Jones
Illustration,Barcelona Sketchbook,https://www.kickstarter.com/projects/zoeswann/barcelona-sketchbook,Zoe Swann
Mixed Media,"Art Exhibition- ""Humans, Being.""",https://www.kickstarter.com/projects/69952679/art-exhibition-humans-being,Emily-Jane Johnson & Sam Johnson
Illustration,The Pet Print Project,https://www.kickstarter.com/projects/618845543/the-pet-print-project,J David Bennett (deleted)
Illustration,Help Fund my Study Abroad in Japan!,https://www.kickstarter.com/projects/545453395/help-fund-my-study-abroad-in-japan,Aoife Casson
Painting,H_A_R_D_P_A_I_N_T_I_N_G_ x2,https://www.kickstarter.com/projects/436171583/h-a-r-d-p-a-i-n-t-i-n-g-x2,philip cole
Art,"Life in Layers: Intricate, multi layered wooden art",https://www.kickstarter.com/projects/lifeinlayers/life-in-layers-intricate-multi-layered-wooden-art,Will
Art,World Is Mine! ★ Hatsune Miku Hard Enamel Pin,https://www.kickstarter.com/projects/kkarmadillo/world-is-mine-hatsune-miku-hard-enamel-pin,K-K-Armadillo
Ceramics,Mugsonas! Your fursona becomes a ceramic mug!,https://www.kickstarter.com/projects/1858381552/mugsonas-your-fursona-becomes-a-ceramic-mug,Alice
Illustration,Kelly Noble Illustration 'wonderland' My 1st solo Exhibition,https://www.kickstarter.com/projects/2004607066/kelly-noble-illustration-wonderland-my-1st-solo-ex,Kelly Noble
Illustration,British Wildlife 2020 Calendar,https://www.kickstarter.com/projects/alexia-claire/british-wildlife-2020-calendar,Alexia Claire
Art,Flamingo Enamel Pins,https://www.kickstarter.com/projects/quirkinelle/flamingo-enamel-pins-0,Elle
Illustration,LIVERPOOL LIVER BIRD SCARF created from original art,https://www.kickstarter.com/projects/rebeccachristian/liverpool-liver-bird-scarf-created-from-original-a,Rebecca Christian
Illustration,Retro home: mugs and coasters retro style!,https://www.kickstarter.com/projects/2125355482/mugs-coasters-and-pocket-mirrors-by-jlwillustratio,Jennie Louise whitham
Conceptual Art,Healing through glass: Pioneering a new concept in hot glass,https://www.kickstarter.com/projects/makeglass101/hot-glass-studio-build,Helen Hancock
Installations,'Sight Specific' Art Exhibition in Clapham Orangery,https://www.kickstarter.com/projects/1080564067/sight-specific-art-exhibition-in-clapham-orangery,"Sophie, Charlotte, Amy, Jamie, Kathleen"
Illustration,Day Dreams Colouring Book,https://www.kickstarter.com/projects/kellyquinzeldaydream/day-dreams-colouring-book,Kelly Quinzel
Art,GSA fine art postgraduate fundraiser,https://www.kickstarter.com/projects/gsafineart/gsa-fine-art-postgraduate-fundraiser,GSA Fine Art postgraduate fundraiser
Performance Art,REVELATIONS: Festival of the Sacred and Profane,https://www.kickstarter.com/projects/791214142/revelations-festival-of-the-sacred-and-profane,Aniela Czajewska
Art,The Kiosk,https://www.kickstarter.com/projects/162984032/the-kiosk,The Kiosk
Conceptual Art,(dis)placement project,https://www.kickstarter.com/projects/1751950675/displacement-project,Gabriela Davies
Painting,"Exhibition at The Other Art Fair, Brick Lane, London",https://www.kickstarter.com/projects/lloydaustins/exhibition-at-the-other-art-fair-brick-lane-london,Lloyd Austins
Painting,H_A_R_D_P_A_I_N_T_I_N_G_ x2,https://www.kickstarter.com/projects/436171583/h-a-r-d-p-a-i-n-t-i-n-g-x2,philip cole
Art,"Life in Layers: Intricate, multi layered wooden art",https://www.kickstarter.com/projects/lifeinlayers/life-in-layers-intricate-multi-layered-wooden-art,Will
Digital Art,Limited Edition Art Prints #make100,https://www.kickstarter.com/projects/benirelandart/limited-edition-art-prints-make100,Ben Ireland
Painting,'Cthulhu Rises' - an original art project,https://www.kickstarter.com/projects/876872049/cthulhu-rises-an-original-art-project,Stuart West
